tranId,memberId,storeId,tranDate
2024-03-02T_2_12-02-35-687624_7,1135,2,02-03-2024
2024-03-03T_3_12-02-35-687624_1,1194,3,03-03-2024
2024-03-03T_2_12-02-35-687624_2,1145,2,03-03-2024
2024-03-04T_2_12-02-35-687624_1,1135,2,04-03-2024
2024-03-04T_2_12-02-35-687624_2,1140,2,04-03-2024
2024-03-04T_2_12-02-35-687624_3,1130,2,04-03-2024
2024-03-04T_2_12-02-35-687624_4,1143,2,04-03-2024
2024-03-04T_2_12-02-35-687624_5,1144,2,04-03-2024
2024-03-04T_2_12-02-35-687624_6,1102,2,04-03-2024
2024-03-04T_1_12-02-35-687624_7,1152,1,04-03-2024
2024-03-04T_1_12-02-35-687624_8,1149,1,04-03-2024
2024-03-04T_3_12-02-35-687624_9,1132,3,04-03-2024
2024-03-04T_3_12-02-35-687624_10,1116,3,04-03-2024
2024-03-04T_2_12-02-35-687624_11,1188,2,04-03-2024
2024-03-04T_1_12-02-35-688632_12,1178,1,04-03-2024
2024-03-04T_3_12-02-35-688632_13,1163,3,04-03-2024
2024-03-04T_3_12-02-35-688632_14,1152,3,04-03-2024
2024-03-04T_1_12-02-35-688632_15,1119,1,04-03-2024
2024-03-04T_3_12-02-35-688632_16,1189,3,04-03-2024
2024-03-04T_3_12-02-35-688632_17,1197,3,04-03-2024
2024-03-04T_1_12-02-35-688632_18,1119,1,04-03-2024
2024-03-04T_2_12-02-35-688632_19,1147,2,04-03-2024
2024-03-04T_3_12-02-35-688632_20,1140,3,04-03-2024
2024-03-04T_1_12-02-35-688632_21,1176,1,04-03-2024
2024-03-04T_2_12-02-35-688632_22,1133,2,04-03-2024
2024-03-04T_3_12-02-35-688632_23,1101,3,04-03-2024
2024-03-04T_3_12-02-35-688632_24,1140,3,04-03-2024
2024-03-04T_3_12-02-35-688632_25,1146,3,04-03-2024
2024-03-04T_1_12-02-35-688632_26,1195,1,04-03-2024
2024-03-04T_3_12-02-35-688632_27,1183,3,04-03-2024
2024-03-04T_3_12-02-35-689673_28,1110,3,04-03-2024
2024-03-04T_1_12-02-35-689673_29,1131,1,04-03-2024
2024-03-04T_1_12-02-35-689673_30,1151,1,04-03-2024
2024-03-04T_2_12-02-35-689673_31,1113,2,04-03-2024
2024-03-04T_2_12-02-35-689673_32,1150,2,04-03-2024
2024-03-04T_1_12-02-35-689673_33,1139,1,04-03-2024
2024-03-04T_3_12-02-35-689673_34,1196,3,04-03-2024
2024-03-04T_1_12-02-35-690177_35,1191,1,04-03-2024
2024-03-04T_1_12-02-35-690177_36,1129,1,04-03-2024
2024-03-04T_2_12-02-35-690177_37,1111,2,04-03-2024
2024-03-05T_2_12-02-35-690177_1,1188,2,05-03-2024
2024-03-05T_2_12-02-35-690177_2,1106,2,05-03-2024
2024-03-05T_3_12-02-35-690177_3,1114,3,05-03-2024
2024-03-05T_2_12-02-35-690177_4,1107,2,05-03-2024
2024-03-05T_3_12-02-35-690177_5,1193,3,05-03-2024
2024-03-05T_1_12-02-35-690177_6,1164,1,05-03-2024
2024-03-05T_1_12-02-35-690177_7,1195,1,05-03-2024
2024-03-05T_1_12-02-35-690177_8,1177,1,05-03-2024
2024-03-05T_3_12-02-35-690177_9,1181,3,05-03-2024
2024-03-05T_3_12-02-35-690177_10,1128,3,05-03-2024
2024-03-05T_3_12-02-35-690177_11,1109,3,05-03-2024
2024-03-05T_1_12-02-35-691188_12,1105,1,05-03-2024
2024-03-05T_2_12-02-35-691188_13,1142,2,05-03-2024
2024-03-05T_3_12-02-35-691188_14,1151,3,05-03-2024
2024-03-05T_2_12-02-35-691188_15,1104,2,05-03-2024
2024-03-05T_2_12-02-35-691188_16,1165,2,05-03-2024
2024-03-05T_3_12-02-35-691188_17,1179,3,05-03-2024
2024-03-05T_1_12-02-35-691188_18,1105,1,05-03-2024
2024-03-05T_1_12-02-35-691188_19,1165,1,05-03-2024
2024-03-05T_3_12-02-35-691188_20,1158,3,05-03-2024
2024-03-05T_2_12-02-35-691188_21,1113,2,05-03-2024
2024-03-05T_3_12-02-35-691188_22,1110,3,05-03-2024
2024-03-05T_1_12-02-35-691188_23,1104,1,05-03-2024
2024-03-05T_3_12-02-35-691188_24,1135,3,05-03-2024
2024-03-05T_1_12-02-35-692186_25,1193,1,05-03-2024
2024-03-05T_1_12-02-35-692186_26,1111,1,05-03-2024
2024-03-05T_3_12-02-35-692186_27,1200,3,05-03-2024
2024-03-05T_1_12-02-35-692186_28,1192,1,05-03-2024
2024-03-05T_1_12-02-35-692186_29,1116,1,05-03-2024
2024-03-05T_1_12-02-35-692186_30,1197,1,05-03-2024
2024-03-06T_2_12-02-35-692186_1,1104,2,06-03-2024
2024-03-07T_2_12-02-35-692186_1,1136,2,07-03-2024
2024-03-07T_2_12-02-35-692186_2,1103,2,07-03-2024
2024-03-07T_3_12-02-35-692186_3,1188,3,07-03-2024
2024-03-07T_3_12-02-35-692186_4,1120,3,07-03-2024
2024-03-07T_2_12-02-35-692186_5,1164,2,07-03-2024
2024-03-07T_3_12-02-35-692186_6,1165,3,07-03-2024
2024-03-07T_1_12-02-35-693182_7,1104,1,07-03-2024
2024-03-07T_1_12-02-35-693182_8,1103,1,07-03-2024
2024-03-07T_3_12-02-35-693182_9,1164,3,07-03-2024
2024-03-07T_3_12-02-35-693182_10,1155,3,07-03-2024
2024-03-08T_3_12-02-35-693182_1,1157,3,08-03-2024
2024-03-09T_2_12-02-35-693182_1,1158,2,09-03-2024
2024-03-09T_2_12-02-35-693182_2,1120,2,09-03-2024
2024-03-09T_2_12-02-35-693182_3,1104,2,09-03-2024
2024-03-09T_3_12-02-35-693182_4,1180,3,09-03-2024
2024-03-09T_2_12-02-35-693182_5,1157,2,09-03-2024
2024-03-09T_1_12-02-35-693182_6,1128,1,09-03-2024
2024-03-09T_2_12-02-35-693182_7,1113,2,09-03-2024
2024-03-09T_1_12-02-35-693182_8,1119,1,09-03-2024
2024-03-09T_2_12-02-35-693182_9,1115,2,09-03-2024
2024-03-09T_2_12-02-35-693182_10,1173,2,09-03-2024
2024-03-09T_3_12-02-35-693182_11,1192,3,09-03-2024
2024-03-09T_3_12-02-35-693182_12,1165,3,09-03-2024
2024-03-09T_1_12-02-35-693182_13,1197,1,09-03-2024
2024-03-09T_1_12-02-35-693182_14,1173,1,09-03-2024
2024-03-09T_3_12-02-35-693182_15,1125,3,09-03-2024
2024-03-09T_1_12-02-35-693182_16,1190,1,09-03-2024
2024-03-09T_2_12-02-35-693182_17,1115,2,09-03-2024
2024-03-09T_1_12-02-35-694307_18,1163,1,09-03-2024
2024-03-09T_1_12-02-35-694307_19,1170,1,09-03-2024
2024-03-09T_1_12-02-35-694307_20,1146,1,09-03-2024
2024-03-09T_3_12-02-35-694307_21,1156,3,09-03-2024
2024-03-10T_1_12-02-35-694307_1,1133,1,10-03-2024
2024-03-10T_3_12-02-35-694307_2,1129,3,10-03-2024
2024-03-10T_1_12-02-35-694307_3,1132,1,10-03-2024
2024-03-10T_1_12-02-35-694811_4,1131,1,10-03-2024
2024-03-10T_1_12-02-35-694811_5,1182,1,10-03-2024
2024-03-10T_2_12-02-35-694811_6,1154,2,10-03-2024
2024-03-10T_1_12-02-35-694811_7,1138,1,10-03-2024
2024-03-10T_2_12-02-35-694811_8,1149,2,10-03-2024
2024-03-10T_2_12-02-35-694811_9,1107,2,10-03-2024
2024-03-10T_2_12-02-35-694811_10,1157,2,10-03-2024
2024-03-10T_3_12-02-35-694811_11,1178,3,10-03-2024
2024-03-10T_1_12-02-35-694811_12,1131,1,10-03-2024
2024-03-10T_3_12-02-35-694811_13,1172,3,10-03-2024
2024-03-10T_2_12-02-35-694811_14,1157,2,10-03-2024
2024-03-10T_3_12-02-35-694811_15,1119,3,10-03-2024
2024-03-10T_2_12-02-35-694811_16,1121,2,10-03-2024
2024-03-10T_2_12-02-35-694811_17,1118,2,10-03-2024
2024-03-10T_1_12-02-35-694811_18,1138,1,10-03-2024
2024-03-10T_3_12-02-35-694811_19,1109,3,10-03-2024
2024-03-10T_1_12-02-35-695816_20,1161,1,10-03-2024
2024-03-10T_1_12-02-35-695816_21,1119,1,10-03-2024
2024-03-10T_3_12-02-35-695816_22,1138,3,10-03-2024
2024-03-10T_1_12-02-35-695816_23,1147,1,10-03-2024
2024-03-10T_3_12-02-35-695816_24,1197,3,10-03-2024
2024-03-10T_1_12-02-35-695816_25,1130,1,10-03-2024
2024-03-10T_3_12-02-35-695816_26,1150,3,10-03-2024
2024-03-10T_1_12-02-35-695816_27,1172,1,10-03-2024
2024-03-10T_1_12-02-35-696819_28,1119,1,10-03-2024
2024-03-10T_1_12-02-35-696819_29,1192,1,10-03-2024
2024-03-10T_3_12-02-35-696819_30,1179,3,10-03-2024
2024-03-11T_2_12-02-35-696819_1,1114,2,11-03-2024
2024-03-11T_1_12-02-35-697327_2,1148,1,11-03-2024
2024-03-11T_2_12-02-35-697327_3,1124,2,11-03-2024
2024-03-11T_3_12-02-35-697327_4,1196,3,11-03-2024
2024-03-11T_1_12-02-35-697327_5,1141,1,11-03-2024
2024-03-11T_2_12-02-35-697327_6,1194,2,11-03-2024
2024-03-12T_3_12-02-35-697327_1,1125,3,12-03-2024
2024-03-12T_2_12-02-35-697327_2,1137,2,12-03-2024
2024-03-12T_2_12-02-35-697327_3,1110,2,12-03-2024
2024-03-12T_1_12-02-35-697327_4,1136,1,12-03-2024
2024-03-12T_1_12-02-35-697327_5,1133,1,12-03-2024
2024-03-12T_1_12-02-35-697327_6,1122,1,12-03-2024
2024-03-12T_1_12-02-35-698504_7,1200,1,12-03-2024
2024-03-12T_2_12-02-35-698504_8,1145,2,12-03-2024
2024-03-12T_2_12-02-35-698504_9,1184,2,12-03-2024
2024-03-12T_2_12-02-35-698504_10,1146,2,12-03-2024
2024-03-12T_1_12-02-35-698504_11,1128,1,12-03-2024
2024-03-13T_2_12-02-35-698504_1,1187,2,13-03-2024
2024-03-13T_3_12-02-35-698504_2,1193,3,13-03-2024
2024-03-13T_1_12-02-35-698504_3,1183,1,13-03-2024
2024-03-13T_2_12-02-35-698504_4,1184,2,13-03-2024
2024-03-13T_3_12-02-35-698504_5,1109,3,13-03-2024
2024-03-13T_1_12-02-35-698504_6,1144,1,13-03-2024
2024-03-13T_3_12-02-35-698504_7,1132,3,13-03-2024
2024-03-13T_3_12-02-35-698504_8,1104,3,13-03-2024
2024-03-13T_1_12-02-35-698504_9,1184,1,13-03-2024
2024-03-14T_3_12-02-35-698504_1,1103,3,14-03-2024
2024-03-14T_1_12-02-35-698504_2,1171,1,14-03-2024
2024-03-14T_3_12-02-35-698504_3,1141,3,14-03-2024
2024-03-14T_1_12-02-35-698504_4,1102,1,14-03-2024
2024-03-14T_2_12-02-35-698504_5,1146,2,14-03-2024
2024-03-14T_2_12-02-35-698504_6,1101,2,14-03-2024
2024-03-14T_3_12-02-35-698504_7,1123,3,14-03-2024
2024-03-14T_2_12-02-35-699619_8,1121,2,14-03-2024
2024-03-14T_2_12-02-35-699619_9,1123,2,14-03-2024
2024-03-14T_1_12-02-35-699619_10,1155,1,14-03-2024
2024-03-14T_3_12-02-35-699619_11,1132,3,14-03-2024
2024-03-14T_2_12-02-35-699619_12,1180,2,14-03-2024
2024-03-14T_3_12-02-35-699619_13,1149,3,14-03-2024
2024-03-14T_3_12-02-35-699619_14,1152,3,14-03-2024
2024-03-14T_1_12-02-35-700125_15,1152,1,14-03-2024
2024-03-14T_1_12-02-35-700125_16,1187,1,14-03-2024
2024-03-14T_2_12-02-35-700125_17,1168,2,14-03-2024
2024-03-14T_2_12-02-35-700125_18,1128,2,14-03-2024
2024-03-14T_1_12-02-35-700125_19,1174,1,14-03-2024
2024-03-15T_3_12-02-35-700125_1,1113,3,15-03-2024
2024-03-15T_2_12-02-35-700125_2,1188,2,15-03-2024
2024-03-15T_2_12-02-35-700125_3,1194,2,15-03-2024
2024-03-15T_2_12-02-35-700125_4,1135,2,15-03-2024
2024-03-15T_1_12-02-35-700125_5,1140,1,15-03-2024
2024-03-15T_3_12-02-35-700125_6,1130,3,15-03-2024
2024-03-15T_3_12-02-35-700125_7,1156,3,15-03-2024
2024-03-15T_2_12-02-35-700125_8,1114,2,15-03-2024
2024-03-15T_2_12-02-35-701138_9,1158,2,15-03-2024
2024-03-15T_3_12-02-35-701138_10,1153,3,15-03-2024
2024-03-15T_2_12-02-35-701138_11,1173,2,15-03-2024
2024-03-15T_2_12-02-35-701138_12,1154,2,15-03-2024
2024-03-15T_2_12-02-35-701138_13,1151,2,15-03-2024
2024-03-15T_3_12-02-35-701138_14,1106,3,15-03-2024
2024-03-15T_3_12-02-35-701138_15,1117,3,15-03-2024
2024-03-15T_1_12-02-35-701138_16,1133,1,15-03-2024
2024-03-15T_3_12-02-35-701138_17,1180,3,15-03-2024
2024-03-15T_1_12-02-35-701138_18,1194,1,15-03-2024
2024-03-15T_2_12-02-35-701138_19,1195,2,15-03-2024
2024-03-15T_2_12-02-35-701138_20,1118,2,15-03-2024
2024-03-15T_1_12-02-35-701138_21,1198,1,15-03-2024
2024-03-15T_3_12-02-35-701138_22,1127,3,15-03-2024
2024-03-15T_1_12-02-35-701138_23,1101,1,15-03-2024
2024-03-15T_2_12-02-35-702149_24,1159,2,15-03-2024
2024-03-15T_1_12-02-35-702149_25,1118,1,15-03-2024
2024-03-15T_3_12-02-35-702149_26,1153,3,15-03-2024
2024-03-15T_3_12-02-35-702149_27,1109,3,15-03-2024
2024-03-15T_2_12-02-35-702149_28,1188,2,15-03-2024
2024-03-15T_3_12-02-35-702149_29,1120,3,15-03-2024
2024-03-15T_2_12-02-35-702149_30,1134,2,15-03-2024
2024-03-16T_3_12-02-35-702149_1,1127,3,16-03-2024
2024-03-16T_1_12-02-35-702149_2,1127,1,16-03-2024
2024-03-16T_2_12-02-35-702149_3,1132,2,16-03-2024
2024-03-16T_2_12-02-35-702149_4,1157,2,16-03-2024
2024-03-16T_3_12-02-35-702149_5,1162,3,16-03-2024
2024-03-16T_3_12-02-35-702149_6,1140,3,16-03-2024
2024-03-16T_3_12-02-35-703148_7,1160,3,16-03-2024
2024-03-16T_2_12-02-35-703148_8,1163,2,16-03-2024
2024-03-16T_2_12-02-35-703148_9,1177,2,16-03-2024
2024-03-17T_2_12-02-35-703148_1,1194,2,17-03-2024
2024-03-17T_1_12-02-35-703148_2,1150,1,17-03-2024
2024-03-17T_3_12-02-35-703148_3,1169,3,17-03-2024
2024-03-17T_2_12-02-35-703148_4,1183,2,17-03-2024
2024-03-17T_1_12-02-35-703148_5,1133,1,17-03-2024
2024-03-17T_2_12-02-35-703148_6,1104,2,17-03-2024
2024-03-17T_2_12-02-35-703148_7,1187,2,17-03-2024
2024-03-17T_1_12-02-35-703148_8,1102,1,17-03-2024
2024-03-17T_1_12-02-35-704148_9,1127,1,17-03-2024
2024-03-17T_3_12-02-35-704148_10,1197,3,17-03-2024
2024-03-17T_1_12-02-35-704148_11,1131,1,17-03-2024
2024-03-17T_2_12-02-35-704148_12,1191,2,17-03-2024
2024-03-17T_3_12-02-35-704148_13,1111,3,17-03-2024
2024-03-17T_3_12-02-35-704148_14,1200,3,17-03-2024
2024-03-17T_1_12-02-35-704148_15,1120,1,17-03-2024
2024-03-17T_3_12-02-35-704148_16,1171,3,17-03-2024
2024-03-17T_3_12-02-35-704148_17,1111,3,17-03-2024
2024-03-17T_1_12-02-35-704148_18,1125,1,17-03-2024
2024-03-17T_3_12-02-35-704148_19,1154,3,17-03-2024
2024-03-17T_1_12-02-35-704148_20,1106,1,17-03-2024
2024-03-17T_3_12-02-35-704148_21,1161,3,17-03-2024
2024-03-17T_1_12-02-35-704148_22,1122,1,17-03-2024
2024-03-17T_2_12-02-35-704148_23,1102,2,17-03-2024
2024-03-17T_1_12-02-35-704148_24,1104,1,17-03-2024
2024-03-17T_2_12-02-35-704148_25,1167,2,17-03-2024
2024-03-17T_3_12-02-35-705397_26,1174,3,17-03-2024
2024-03-17T_3_12-02-35-705397_27,1114,3,17-03-2024
2024-03-17T_2_12-02-35-705397_28,1158,2,17-03-2024
2024-03-17T_1_12-02-35-705397_29,1113,1,17-03-2024
2024-03-17T_1_12-02-35-705397_30,1164,1,17-03-2024
2024-03-17T_3_12-02-35-705397_31,1126,3,17-03-2024
2024-03-17T_2_12-02-35-705397_32,1184,2,17-03-2024
2024-03-17T_1_12-02-35-705397_33,1101,1,17-03-2024
2024-03-17T_3_12-02-35-705397_34,1135,3,17-03-2024
2024-03-18T_3_12-02-35-705397_1,1110,3,18-03-2024
2024-03-18T_2_12-02-35-705397_2,1164,2,18-03-2024
2024-03-18T_3_12-02-35-705397_3,1121,3,18-03-2024
2024-03-18T_3_12-02-35-705397_4,1110,3,18-03-2024
2024-03-18T_1_12-02-35-705397_5,1194,1,18-03-2024
2024-03-18T_3_12-02-35-705397_6,1112,3,18-03-2024
2024-03-18T_1_12-02-35-705397_7,1149,1,18-03-2024
2024-03-18T_3_12-02-35-705397_8,1194,3,18-03-2024
2024-03-19T_1_12-02-35-705397_1,1165,1,19-03-2024
2024-03-19T_2_12-02-35-705397_2,1169,2,19-03-2024
2024-03-19T_1_12-02-35-705397_3,1196,1,19-03-2024
2024-03-19T_3_12-02-35-705397_4,1152,3,19-03-2024
2024-03-19T_1_12-02-35-706797_5,1128,1,19-03-2024
2024-03-19T_2_12-02-35-706797_6,1142,2,19-03-2024
2024-03-19T_3_12-02-35-706797_7,1167,3,19-03-2024
2024-03-19T_1_12-02-35-706797_8,1199,1,19-03-2024
2024-03-19T_1_12-02-35-706797_9,1178,1,19-03-2024
2024-03-19T_1_12-02-35-706797_10,1152,1,19-03-2024
2024-03-19T_1_12-02-35-706797_11,1106,1,19-03-2024
2024-03-19T_2_12-02-35-706797_12,1107,2,19-03-2024
2024-03-19T_3_12-02-35-706797_13,1108,3,19-03-2024
2024-03-19T_3_12-02-35-706797_14,1101,3,19-03-2024
2024-03-20T_2_12-02-35-706797_1,1192,2,20-03-2024
2024-03-21T_3_12-02-35-706797_1,1117,3,21-03-2024
2024-03-21T_2_12-02-35-706797_2,1145,2,21-03-2024
2024-03-21T_1_12-02-35-706797_3,1195,1,21-03-2024
2024-03-21T_1_12-02-35-706797_4,1145,1,21-03-2024
2024-03-21T_3_12-02-35-706797_5,1187,3,21-03-2024
2024-03-21T_1_12-02-35-707807_6,1115,1,21-03-2024
2024-03-21T_2_12-02-35-707807_7,1117,2,21-03-2024
2024-03-21T_1_12-02-35-707807_8,1196,1,21-03-2024
2024-03-21T_3_12-02-35-707807_9,1117,3,21-03-2024
2024-03-21T_2_12-02-35-707807_10,1192,2,21-03-2024
2024-03-21T_1_12-02-35-707807_11,1124,1,21-03-2024
2024-03-21T_2_12-02-35-707807_12,1144,2,21-03-2024
2024-03-21T_1_12-02-35-707807_13,1112,1,21-03-2024
2024-03-21T_1_12-02-35-707807_14,1102,1,21-03-2024
2024-03-21T_3_12-02-35-707807_15,1134,3,21-03-2024
2024-03-21T_1_12-02-35-707807_16,1135,1,21-03-2024
2024-03-21T_2_12-02-35-707807_17,1153,2,21-03-2024
2024-03-21T_2_12-02-35-707807_18,1123,2,21-03-2024
2024-03-21T_3_12-02-35-707807_19,1191,3,21-03-2024
2024-03-21T_3_12-02-35-708807_20,1184,3,21-03-2024
2024-03-21T_3_12-02-35-708807_21,1155,3,21-03-2024
2024-03-21T_3_12-02-35-708807_22,1198,3,21-03-2024
2024-03-21T_1_12-02-35-708807_23,1187,1,21-03-2024
2024-03-21T_3_12-02-35-708807_24,1132,3,21-03-2024
2024-03-21T_2_12-02-35-708807_25,1158,2,21-03-2024
2024-03-21T_1_12-02-35-708807_26,1113,1,21-03-2024
2024-03-21T_2_12-02-35-708807_27,1158,2,21-03-2024
2024-03-21T_3_12-02-35-708807_28,1173,3,21-03-2024
2024-03-21T_3_12-02-35-708807_29,1190,3,21-03-2024
2024-03-21T_1_12-02-35-708807_30,1191,1,21-03-2024
2024-03-21T_2_12-02-35-708807_31,1163,2,21-03-2024
2024-03-21T_3_12-02-35-708807_32,1106,3,21-03-2024
2024-03-21T_1_12-02-35-708807_33,1160,1,21-03-2024
2024-03-21T_2_12-02-35-708807_34,1115,2,21-03-2024
2024-03-21T_2_12-02-35-708807_35,1185,2,21-03-2024
2024-03-21T_1_12-02-35-708807_36,1182,1,21-03-2024
2024-03-21T_1_12-02-35-708807_37,1162,1,21-03-2024
2024-03-21T_1_12-02-35-708807_38,1166,1,21-03-2024
2024-03-21T_2_12-02-35-709807_39,1101,2,21-03-2024
2024-03-21T_3_12-02-35-709807_40,1173,3,21-03-2024
2024-03-21T_2_12-02-35-709807_41,1105,2,21-03-2024
2024-03-21T_1_12-02-35-709807_42,1105,1,21-03-2024
2024-03-21T_1_12-02-35-709807_43,1141,1,21-03-2024
2024-03-21T_2_12-02-35-709807_44,1175,2,21-03-2024
2024-03-21T_3_12-02-35-709807_45,1147,3,21-03-2024
2024-03-21T_3_12-02-35-709807_46,1155,3,21-03-2024
2024-03-22T_3_12-02-35-709807_1,1122,3,22-03-2024
2024-03-22T_1_12-02-35-709807_2,1183,1,22-03-2024
2024-03-22T_1_12-02-35-709807_3,1164,1,22-03-2024
2024-03-22T_3_12-02-35-709807_4,1136,3,22-03-2024
2024-03-22T_1_12-02-35-709807_5,1116,1,22-03-2024
2024-03-22T_3_12-02-35-709807_6,1120,3,22-03-2024
2024-03-22T_3_12-02-35-709807_7,1161,3,22-03-2024
2024-03-22T_2_12-02-35-709807_8,1168,2,22-03-2024
2024-03-22T_3_12-02-35-710807_9,1137,3,22-03-2024
2024-03-22T_2_12-02-35-710807_10,1108,2,22-03-2024
2024-03-22T_1_12-02-35-710807_11,1187,1,22-03-2024
2024-03-22T_3_12-02-35-710807_12,1151,3,22-03-2024
2024-03-22T_2_12-02-35-710807_13,1175,2,22-03-2024
2024-03-22T_1_12-02-35-710807_14,1123,1,22-03-2024
2024-03-23T_1_12-02-35-710807_1,1139,1,23-03-2024
2024-03-23T_1_12-02-35-710807_2,1188,1,23-03-2024
2024-03-24T_1_12-02-35-710807_1,1159,1,24-03-2024
2024-03-24T_2_12-02-35-710807_2,1137,2,24-03-2024
2024-03-24T_1_12-02-35-710807_3,1163,1,24-03-2024
2024-03-24T_1_12-02-35-710807_4,1118,1,24-03-2024
2024-03-24T_2_12-02-35-710807_5,1159,2,24-03-2024
2024-03-24T_2_12-02-35-710807_6,1160,2,24-03-2024
2024-03-24T_1_12-02-35-710807_7,1165,1,24-03-2024
2024-03-24T_1_12-02-35-710807_8,1196,1,24-03-2024
2024-03-24T_1_12-02-35-710807_9,1112,1,24-03-2024
2024-03-24T_3_12-02-35-710807_10,1184,3,24-03-2024
2024-03-24T_2_12-02-35-711808_11,1137,2,24-03-2024
2024-03-24T_1_12-02-35-711808_12,1104,1,24-03-2024
2024-03-24T_3_12-02-35-711808_13,1114,3,24-03-2024
2024-03-24T_2_12-02-35-711808_14,1157,2,24-03-2024
2024-03-24T_1_12-02-35-711808_15,1132,1,24-03-2024
2024-03-24T_1_12-02-35-711808_16,1161,1,24-03-2024
2024-03-24T_2_12-02-35-711808_17,1168,2,24-03-2024
2024-03-24T_1_12-02-35-711808_18,1126,1,24-03-2024
2024-03-24T_2_12-02-35-711808_19,1192,2,24-03-2024
2024-03-24T_2_12-02-35-711808_20,1146,2,24-03-2024
2024-03-24T_2_12-02-35-711808_21,1124,2,24-03-2024
2024-03-24T_2_12-02-35-711808_22,1136,2,24-03-2024
2024-03-24T_3_12-02-35-712811_23,1147,3,24-03-2024
2024-03-24T_1_12-02-35-712811_24,1115,1,24-03-2024
2024-03-24T_1_12-02-35-712811_25,1117,1,24-03-2024
2024-03-24T_3_12-02-35-712811_26,1153,3,24-03-2024
2024-03-24T_2_12-02-35-712811_27,1170,2,24-03-2024
2024-03-24T_3_12-02-35-712811_28,1111,3,24-03-2024
2024-03-24T_3_12-02-35-712811_29,1117,3,24-03-2024
2024-03-24T_3_12-02-35-712811_30,1138,3,24-03-2024
2024-03-24T_2_12-02-35-712811_31,1147,2,24-03-2024
2024-03-24T_2_12-02-35-712811_32,1130,2,24-03-2024
2024-03-24T_2_12-02-35-712811_33,1122,2,24-03-2024
2024-03-24T_1_12-02-35-712811_34,1135,1,24-03-2024
2024-03-24T_1_12-02-35-712811_35,1126,1,24-03-2024
2024-03-24T_3_12-02-35-712811_36,1122,3,24-03-2024
2024-03-24T_2_12-02-35-712811_37,1141,2,24-03-2024
2024-03-24T_2_12-02-35-712811_38,1171,2,24-03-2024
2024-03-24T_3_12-02-35-713977_39,1121,3,24-03-2024
2024-03-24T_1_12-02-35-713977_40,1181,1,24-03-2024
2024-03-24T_2_12-02-35-713977_41,1144,2,24-03-2024
2024-03-24T_2_12-02-35-713977_42,1179,2,24-03-2024
2024-03-24T_3_12-02-35-713977_43,1114,3,24-03-2024
2024-03-24T_1_12-02-35-713977_44,1152,1,24-03-2024
2024-03-24T_1_12-02-35-713977_45,1129,1,24-03-2024
2024-03-24T_3_12-02-35-713977_46,1181,3,24-03-2024
2024-03-25T_1_12-02-35-713977_1,1166,1,25-03-2024
2024-03-25T_2_12-02-35-713977_2,1150,2,25-03-2024
2024-03-25T_1_12-02-35-713977_3,1129,1,25-03-2024
2024-03-25T_3_12-02-35-713977_4,1116,3,25-03-2024
2024-03-25T_3_12-02-35-713977_5,1125,3,25-03-2024
2024-03-25T_2_12-02-35-713977_6,1200,2,25-03-2024
2024-03-25T_3_12-02-35-713977_7,1143,3,25-03-2024
2024-03-25T_1_12-02-35-713977_8,1151,1,25-03-2024
2024-03-25T_3_12-02-35-713977_9,1159,3,25-03-2024
2024-03-25T_3_12-02-35-714987_10,1170,3,25-03-2024
2024-03-25T_2_12-02-35-714987_11,1102,2,25-03-2024
2024-03-25T_3_12-02-35-714987_12,1102,3,25-03-2024
2024-03-25T_3_12-02-35-714987_13,1117,3,25-03-2024
2024-03-25T_3_12-02-35-714987_14,1130,3,25-03-2024
2024-03-25T_1_12-02-35-714987_15,1124,1,25-03-2024
2024-03-25T_1_12-02-35-714987_16,1163,1,25-03-2024
2024-03-25T_2_12-02-35-714987_17,1197,2,25-03-2024
2024-03-25T_1_12-02-35-714987_18,1107,1,25-03-2024
2024-03-25T_3_12-02-35-714987_19,1163,3,25-03-2024
2024-03-25T_2_12-02-35-714987_20,1152,2,25-03-2024
2024-03-25T_2_12-02-35-714987_21,1176,2,25-03-2024
2024-03-25T_3_12-02-35-714987_22,1113,3,25-03-2024
2024-03-25T_2_12-02-35-715987_23,1123,2,25-03-2024
2024-03-25T_3_12-02-35-715987_24,1158,3,25-03-2024
2024-03-25T_1_12-02-35-715987_25,1134,1,25-03-2024
2024-03-25T_3_12-02-35-715987_26,1136,3,25-03-2024
2024-03-25T_1_12-02-35-715987_27,1149,1,25-03-2024
2024-03-25T_2_12-02-35-715987_28,1127,2,25-03-2024
2024-03-25T_1_12-02-35-715987_29,1110,1,25-03-2024
2024-03-25T_1_12-02-35-715987_30,1128,1,25-03-2024
2024-03-25T_3_12-02-35-715987_31,1194,3,25-03-2024
2024-03-25T_2_12-02-35-715987_32,1139,2,25-03-2024
2024-03-25T_1_12-02-35-715987_33,1151,1,25-03-2024
2024-03-25T_2_12-02-35-715987_34,1152,2,25-03-2024
2024-03-25T_3_12-02-35-715987_35,1193,3,25-03-2024
2024-03-25T_1_12-02-35-715987_36,1188,1,25-03-2024
2024-03-25T_1_12-02-35-715987_37,1158,1,25-03-2024
2024-03-25T_3_12-02-35-715987_38,1118,3,25-03-2024
2024-03-25T_3_12-02-35-715987_39,1118,3,25-03-2024
2024-03-25T_2_12-02-35-716988_40,1101,2,25-03-2024
2024-03-25T_3_12-02-35-716988_41,1172,3,25-03-2024
